2026-04-24 08:45:56.812 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=42.2% AnnVol=31.1% | Mom20=2.47% Mom50=6.92% | VolRegime=extreme
2026-04-24 08:45:58.095 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:58.397 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 232961 (day)
2026-04-24 08:45:58.486 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=10.7% AnnVol=40.4% | Mom20=2.66% Mom50=-1.62% | VolRegime=extreme
2026-04-24 08:45:58.958 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:59.991 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 134657 (day)
2026-04-24 08:46:00.098 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=-36.4% AnnVol=39.7% | Mom20=7.64% Mom50=-18.91% | VolRegime=extreme
2026-04-24 08:46:00.648 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:00.961 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 5215745 (day)
2026-04-24 08:46:01.017 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.50) | AnnRet=31.2% AnnVol=30.9% | Mom20=-3.74% Mom50=4.35% | VolRegime=high
2026-04-24 08:46:01.017 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for COALINDIA: Sideways → Bull (conf=50%)
2026-04-24 08:46:01.472 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:01.774 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 2800641 (day)
2026-04-24 08:46:01.797 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.73) | AnnRet=23.6% AnnVol=23.8% | Mom20=4.57% Mom50=3.86% | VolRegime=normal
2026-04-24 08:46:02.235 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:02.576 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 140033 (day)
2026-04-24 08:46:02.604 | DEBUG   | core.regime:detect_regime:113 - Regime: Sideways (conf=0.45) | AnnRet=-16.1% AnnVol=23.3% | Mom20=0.94% Mom50=-3.39% | VolRegime=high
2026-04-24 08:46:02.604 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for BRITANNIA: HighVol → Sideways (conf=45%)
2026-04-24 08:46:03.012 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:03.319 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 345089 (day)
2026-04-24 08:46:03.367 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.71) | AnnRet=-30.5% AnnVol=34.5% | Mom20=-4.62% Mom50=-12.73% | VolRegime=high
2026-04-24 08:46:04.348 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:04.661 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 348929 (day)
2026-04-24 08:46:04.710 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.76) | AnnRet=48.5% AnnVol=38.4% | Mom20=19.11% Mom50=11.32% | VolRegime=high
2026-04-24 08:46:05.213 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:05.524 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 315393 (day)
2026-04-24 08:46:05.541 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.70) | AnnRet=-3.6% AnnVol=29.6% | Mom20=4.54% Mom50=-4.50% | VolRegime=high
2026-04-24 08:46:06.445 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:06.768 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 502785 (day)
2026-04-24 08:46:06.785 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=54.6% AnnVol=39.9% | Mom20=19.43% Mom50=2.91% | VolRegime=extreme
2026-04-24 08:46:07.315 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:07.606 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 1102337 (day)
2026-04-24 08:46:07.625 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=13.6% AnnVol=49.2% | Mom20=7.53% Mom50=1.74% | VolRegime=extreme
2026-04-24 08:46:08.033 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:08.450 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 3861249 (day)
2026-04-24 08:46:08.499 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.78) | AnnRet=62.3% AnnVol=43.9% | Mom20=17.39% Mom50=2.08% | VolRegime=high
2026-04-24 08:46:08.927 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:09.227 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 681985 (day)
2026-04-24 08:46:09.249 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-10.6% AnnVol=29.4% | Mom20=4.53% Mom50=-4.59% | VolRegime=high
2026-04-24 08:46:09.250 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for PIDILITIND: HighVol → Recovery (conf=60%)
2026-04-24 08:46:09.650 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:10.066 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 4268801 (day)
2026-04-24 08:46:10.129 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-40.0% AnnVol=30.0% | Mom20=4.81% Mom50=-10.37% | VolRegime=high
2026-04-24 08:46:10.606 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:10.926 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 878593 (day)
2026-04-24 08:46:10.946 | DEBUG   | core.regime:detect_regime:113 - Regime: Sideways (conf=0.55) | AnnRet=7.0% AnnVol=27.4% | Mom20=12.78% Mom50=2.47% | VolRegime=normal
2026-04-24 08:46:10.946 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for TATACONSUM: Bull → Sideways (conf=55%)
2026-04-24 08:46:11.330 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:11.635 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 5582849 (day)
2026-04-24 08:46:11.660 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.78) | AnnRet=-38.6% AnnVol=27.1% | Mom20=-3.63% Mom50=-9.40% | VolRegime=high
2026-04-24 08:46:12.044 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:12.354 | DEBUG   | core.data:fetch_candles:77 - Fetched 84 candles for token 124841991 (day)
2026-04-24 08:46:12.389 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-106.5% AnnVol=43.4% | Mom20=3.41% Mom50=-8.95% | VolRegime=normal
2026-04-24 08:46:13.108 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:46:13.546 | DEBUG   | core.data:fetch_candles:77 - Fetched 84 candles for token 124881671 (day)
2026-04-24 08:46:13.640 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-89.2% AnnVol=49.3% | Mom20=3.17% Mom50=-6.36% | VolRegime=normal
2026-04-24 08:46:14.138 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
